Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
6,1729800933572,24/10/2024 20:15:33,1729775733572,-7,24/10/2024 06:15:33,183710,7,questionnaire-2qbv,,40897672,p9peib86,11934473,,complete,fsmjzq,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1081x765,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,END,94336,,,,
1,1729801527889,24/10/2024 20:25:27,1729776327889,-7,24/10/2024 06:25:27,183710,7,questionnaire-2qbv,,40897897,6w5shiti,11934547,,complete,hhqyzc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x929,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,,,,,info,,BEGIN,,,,,
2,1729801593719,24/10/2024 20:26:33,1729776393719,-7,24/10/2024 06:26:33,183710,7,questionnaire-2qbv,,40897897,6w5shiti,11934547,,complete,hhqyzc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x929,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your age?,response,value,50,,,Number Entry,3,object-4
3,1729801593719,24/10/2024 20:26:33,1729776393719,-7,24/10/2024 06:26:33,183710,7,questionnaire-2qbv,,40897897,6w5shiti,11934547,,complete,hhqyzc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x929,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your gender?,response,value,Female,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1729801593719,24/10/2024 20:26:33,1729776393719,-7,24/10/2024 06:26:33,183710,7,questionnaire-2qbv,,40897897,6w5shiti,11934547,,complete,hhqyzc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x929,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your gender?,response,quantised,2,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1729801593719,24/10/2024 20:26:33,1729776393719,-7,24/10/2024 06:26:33,183710,7,questionnaire-2qbv,,40897897,6w5shiti,11934547,,complete,hhqyzc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x929,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1729801593720,24/10/2024 20:26:33,1729776393720,-7,24/10/2024 06:26:33,183710,7,questionnaire-2qbv,,40897897,6w5shiti,11934547,,complete,hhqyzc,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x929,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,,,,,info,,END,65790,,,,
1,1729802020123,24/10/2024 20:33:40,1729787620123,-4,24/10/2024 12:33:40,183710,7,questionnaire-2qbv,,40898087,xmua0t8v,11934591,,complete,ixpkzs,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1920x922,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1729802069264,24/10/2024 20:34:29,1729787669264,-4,24/10/2024 12:34:29,183710,7,questionnaire-2qbv,,40898087,xmua0t8v,11934591,,complete,ixpkzs,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1707x820,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your age?,response,value,28,,,Number Entry,3,object-4
3,1729802069264,24/10/2024 20:34:29,1729787669264,-4,24/10/2024 12:34:29,183710,7,questionnaire-2qbv,,40898087,xmua0t8v,11934591,,complete,ixpkzs,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1707x820,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1729802069264,24/10/2024 20:34:29,1729787669264,-4,24/10/2024 12:34:29,183710,7,questionnaire-2qbv,,40898087,xmua0t8v,11934591,,complete,ixpkzs,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1707x820,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1729802069264,24/10/2024 20:34:29,1729787669264,-4,24/10/2024 12:34:29,183710,7,questionnaire-2qbv,,40898087,xmua0t8v,11934591,,complete,ixpkzs,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1707x820,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1729802069265,24/10/2024 20:34:29,1729787669265,-4,24/10/2024 12:34:29,183710,7,questionnaire-2qbv,,40898087,xmua0t8v,11934591,,complete,ixpkzs,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1707x820,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,END,49079,,,,
1,1729813118111,24/10/2024 23:38:38,1729787918111,-7,24/10/2024 09:38:38,183710,7,questionnaire-2qbv,,40902323,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,,,,,info,,BEGIN,,,,,
2,1729813124011,24/10/2024 23:38:44,1729787924011,-7,24/10/2024 09:38:44,183710,7,questionnaire-2qbv,,40902323,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your age?,response,value,38,,,Number Entry,3,object-4
3,1729813124011,24/10/2024 23:38:44,1729787924011,-7,24/10/2024 09:38:44,183710,7,questionnaire-2qbv,,40902323,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1729813124011,24/10/2024 23:38:44,1729787924011,-7,24/10/2024 09:38:44,183710,7,questionnaire-2qbv,,40902323,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1729813124011,24/10/2024 23:38:44,1729787924011,-7,24/10/2024 09:38:44,183710,7,questionnaire-2qbv,,40902323,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1729813124012,24/10/2024 23:38:44,1729787924012,-7,24/10/2024 09:38:44,183710,7,questionnaire-2qbv,,40902323,i49xum0r,11935599,,complete,plgnqk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,,,,,info,,END,5864,,,,
1,1729816787516,25/10/2024 00:39:47,1729791587516,-7,24/10/2024 10:39:47,183710,7,questionnaire-2qbv,,40903423,4oo2qfsi,11935789,,complete,pmrucf,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1536x762,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1729816866907,25/10/2024 00:41:06,1729791666907,-7,24/10/2024 10:41:06,183710,7,questionnaire-2qbv,,40903423,4oo2qfsi,11935789,,complete,pmrucf,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1536x762,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your age?,response,value,50,,,Number Entry,3,object-4
3,1729816866907,25/10/2024 00:41:06,1729791666907,-7,24/10/2024 10:41:06,183710,7,questionnaire-2qbv,,40903423,4oo2qfsi,11935789,,complete,pmrucf,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1536x762,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,value,Female,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1729816866908,25/10/2024 00:41:06,1729791666908,-7,24/10/2024 10:41:06,183710,7,questionnaire-2qbv,,40903423,4oo2qfsi,11935789,,complete,pmrucf,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1536x762,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,quantised,2,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1729816866908,25/10/2024 00:41:06,1729791666908,-7,24/10/2024 10:41:06,183710,7,questionnaire-2qbv,,40903423,4oo2qfsi,11935789,,complete,pmrucf,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1536x762,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1729816866909,25/10/2024 00:41:06,1729791666909,-7,24/10/2024 10:41:06,183710,7,questionnaire-2qbv,,40903423,4oo2qfsi,11935789,,complete,pmrucf,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1536x762,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,END,79328,,,,
1,1729843052007,25/10/2024 07:57:32,1729825052007,-5,24/10/2024 21:57:32,183710,7,questionnaire-2qbv,,40906670,ei66b798,11936703,,complete,jvpsxz,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,866x666,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,,,,,info,,BEGIN,,,,,
2,1729843068118,25/10/2024 07:57:48,1729825068118,-5,24/10/2024 21:57:48,183710,7,questionnaire-2qbv,,40906670,ei66b798,11936703,,complete,jvpsxz,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,866x666,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,,,,What is your age?,response,value,,,,Number Entry,3,object-4
3,1729843068119,25/10/2024 07:57:48,1729825068119,-5,24/10/2024 21:57:48,183710,7,questionnaire-2qbv,,40906670,ei66b798,11936703,,complete,jvpsxz,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,866x666,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,,,,What is your gender?,response,value,,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1729843068120,25/10/2024 07:57:48,1729825068120,-5,24/10/2024 21:57:48,183710,7,questionnaire-2qbv,,40906670,ei66b798,11936703,,complete,jvpsxz,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,866x666,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,,,,What is your gender?,response,quantised,0,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1729843068122,25/10/2024 07:57:48,1729825068122,-5,24/10/2024 21:57:48,183710,7,questionnaire-2qbv,,40906670,ei66b798,11936703,,complete,jvpsxz,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,866x666,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,,,,,info,,END,0,,,,
1,1729868423211,25/10/2024 15:00:23,1729854023211,-4,25/10/2024 07:00:23,183710,7,questionnaire-2qbv,,40916463,nx2o79y5,11940020,,complete,czpffr,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x641,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1729868473507,25/10/2024 15:01:13,1729854073507,-4,25/10/2024 07:01:13,183710,7,questionnaire-2qbv,,40916463,nx2o79y5,11940020,,complete,czpffr,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x641,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your age?,response,value,45,,,Number Entry,3,object-4
3,1729868473507,25/10/2024 15:01:13,1729854073507,-4,25/10/2024 07:01:13,183710,7,questionnaire-2qbv,,40916463,nx2o79y5,11940020,,complete,czpffr,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x641,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,value,Female,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1729868473508,25/10/2024 15:01:13,1729854073508,-4,25/10/2024 07:01:13,183710,7,questionnaire-2qbv,,40916463,nx2o79y5,11940020,,complete,czpffr,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x641,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,quantised,2,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1729868473508,25/10/2024 15:01:13,1729854073508,-4,25/10/2024 07:01:13,183710,7,questionnaire-2qbv,,40916463,nx2o79y5,11940020,,complete,czpffr,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x641,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1729868473509,25/10/2024 15:01:13,1729854073509,-4,25/10/2024 07:01:13,183710,7,questionnaire-2qbv,,40916463,nx2o79y5,11940020,,complete,czpffr,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x641,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,END,50140,,,,
1,1729890291694,25/10/2024 21:04:51,1729872291694,-5,25/10/2024 11:04:51,183710,7,questionnaire-2qbv,,40921744,izovnjwf,11941590,,complete,ejjfqr,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,,,,,info,,BEGIN,,,,,
2,1729890308627,25/10/2024 21:05:08,1729872308627,-5,25/10/2024 11:05:08,183710,7,questionnaire-2qbv,,40921744,izovnjwf,11941590,,complete,ejjfqr,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your age?,response,value,50,,,Number Entry,3,object-4
3,1729890308627,25/10/2024 21:05:08,1729872308627,-5,25/10/2024 11:05:08,183710,7,questionnaire-2qbv,,40921744,izovnjwf,11941590,,complete,ejjfqr,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your gender?,response,value,Female,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1729890308627,25/10/2024 21:05:08,1729872308627,-5,25/10/2024 11:05:08,183710,7,questionnaire-2qbv,,40921744,izovnjwf,11941590,,complete,ejjfqr,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your gender?,response,quantised,2,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1729890308627,25/10/2024 21:05:08,1729872308627,-5,25/10/2024 11:05:08,183710,7,questionnaire-2qbv,,40921744,izovnjwf,11941590,,complete,ejjfqr,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1729890308628,25/10/2024 21:05:08,1729872308628,-5,25/10/2024 11:05:08,183710,7,questionnaire-2qbv,,40921744,izovnjwf,11941590,,complete,ejjfqr,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,,,,,info,,END,16816,,,,
1,1732799712967,28/11/2024 13:15:12,1732778112967,-6,28/11/2024 01:15:12,183710,7,questionnaire-2qbv,,41673184,vko7lgh4,12165018,,complete,mxlpjk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1680x1050,1103x860,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1732799722319,28/11/2024 13:15:22,1732778122319,-6,28/11/2024 01:15:22,183710,7,questionnaire-2qbv,,41673184,vko7lgh4,12165018,,complete,mxlpjk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1680x1050,1103x860,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your age?,response,value,37,,,Number Entry,3,object-4
3,1732799722319,28/11/2024 13:15:22,1732778122319,-6,28/11/2024 01:15:22,183710,7,questionnaire-2qbv,,41673184,vko7lgh4,12165018,,complete,mxlpjk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1680x1050,1103x860,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1732799722319,28/11/2024 13:15:22,1732778122319,-6,28/11/2024 01:15:22,183710,7,questionnaire-2qbv,,41673184,vko7lgh4,12165018,,complete,mxlpjk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1680x1050,1103x860,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1732799722320,28/11/2024 13:15:22,1732778122320,-6,28/11/2024 01:15:22,183710,7,questionnaire-2qbv,,41673184,vko7lgh4,12165018,,complete,mxlpjk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1680x1050,1103x860,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1732799722320,28/11/2024 13:15:22,1732778122320,-6,28/11/2024 01:15:22,183710,7,questionnaire-2qbv,,41673184,vko7lgh4,12165018,,complete,mxlpjk,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1680x1050,1103x860,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,END,9282,,,,
1,1732800543069,28/11/2024 13:29:03,1732782543069,-5,28/11/2024 03:29:03,183710,7,questionnaire-2qbv,,41673546,wfehzef1,12165240,,complete,iyidea,,computer,Desktop or Laptop,Windows 10,Firefox 132.0,1536x864,1536x711,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1732800554052,28/11/2024 13:29:14,1732782554052,-5,28/11/2024 03:29:14,183710,7,questionnaire-2qbv,,41673546,wfehzef1,12165240,,complete,iyidea,,computer,Desktop or Laptop,Windows 10,Firefox 132.0,1536x864,1536x711,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your age?,response,value,40,,,Number Entry,3,object-4
3,1732800554052,28/11/2024 13:29:14,1732782554052,-5,28/11/2024 03:29:14,183710,7,questionnaire-2qbv,,41673546,wfehzef1,12165240,,complete,iyidea,,computer,Desktop or Laptop,Windows 10,Firefox 132.0,1536x864,1536x711,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1732800554052,28/11/2024 13:29:14,1732782554052,-5,28/11/2024 03:29:14,183710,7,questionnaire-2qbv,,41673546,wfehzef1,12165240,,complete,iyidea,,computer,Desktop or Laptop,Windows 10,Firefox 132.0,1536x864,1536x711,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1732800554052,28/11/2024 13:29:14,1732782554052,-5,28/11/2024 03:29:14,183710,7,questionnaire-2qbv,,41673546,wfehzef1,12165240,,complete,iyidea,,computer,Desktop or Laptop,Windows 10,Firefox 132.0,1536x864,1536x711,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1732800554052,28/11/2024 13:29:14,1732782554052,-5,28/11/2024 03:29:14,183710,7,questionnaire-2qbv,,41673546,wfehzef1,12165240,,complete,iyidea,,computer,Desktop or Laptop,Windows 10,Firefox 132.0,1536x864,1536x711,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,END,10919,,,,
1,1732804477131,28/11/2024 14:34:37,1732786477131,-5,28/11/2024 04:34:37,183710,7,questionnaire-2qbv,,41675317,8d94j4g3,12165931,,complete,qvivyy,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1536x791,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1732804739679,28/11/2024 14:38:59,1732786739679,-5,28/11/2024 04:38:59,183710,7,questionnaire-2qbv,,41675317,8d94j4g3,12165931,,complete,qvivyy,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1536x791,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your age?,response,value,42,,,Number Entry,3,object-4
3,1732804739680,28/11/2024 14:38:59,1732786739680,-5,28/11/2024 04:38:59,183710,7,questionnaire-2qbv,,41675317,8d94j4g3,12165931,,complete,qvivyy,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1536x791,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,value,Female,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1732804739680,28/11/2024 14:38:59,1732786739680,-5,28/11/2024 04:38:59,183710,7,questionnaire-2qbv,,41675317,8d94j4g3,12165931,,complete,qvivyy,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1536x791,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,quantised,2,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1732804739680,28/11/2024 14:38:59,1732786739680,-5,28/11/2024 04:38:59,183710,7,questionnaire-2qbv,,41675317,8d94j4g3,12165931,,complete,qvivyy,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1536x791,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1732804739680,28/11/2024 14:38:59,1732786739680,-5,28/11/2024 04:38:59,183710,7,questionnaire-2qbv,,41675317,8d94j4g3,12165931,,complete,qvivyy,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x960,1536x791,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,END,262444,,,,
1,1732806289249,28/11/2024 15:04:49,1732788289249,-5,28/11/2024 05:04:49,183710,7,questionnaire-2qbv,,41676045,9sri00ji,12166182,,complete,dfmxhf,,computer,Desktop or Laptop,Windows 10,Firefox 132.0,1343x755,1343x575,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1732806332395,28/11/2024 15:05:32,1732788332395,-5,28/11/2024 05:05:32,183710,7,questionnaire-2qbv,,41676045,9sri00ji,12166182,,complete,dfmxhf,,computer,Desktop or Laptop,Windows 10,Firefox 132.0,1343x755,1343x575,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your age?,response,value,43,,,Number Entry,3,object-4
3,1732806332396,28/11/2024 15:05:32,1732788332396,-5,28/11/2024 05:05:32,183710,7,questionnaire-2qbv,,41676045,9sri00ji,12166182,,complete,dfmxhf,,computer,Desktop or Laptop,Windows 10,Firefox 132.0,1343x755,1343x575,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1732806332396,28/11/2024 15:05:32,1732788332396,-5,28/11/2024 05:05:32,183710,7,questionnaire-2qbv,,41676045,9sri00ji,12166182,,complete,dfmxhf,,computer,Desktop or Laptop,Windows 10,Firefox 132.0,1343x755,1343x575,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1732806332396,28/11/2024 15:05:32,1732788332396,-5,28/11/2024 05:05:32,183710,7,questionnaire-2qbv,,41676045,9sri00ji,12166182,,complete,dfmxhf,,computer,Desktop or Laptop,Windows 10,Firefox 132.0,1343x755,1343x575,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1732806332397,28/11/2024 15:05:32,1732788332397,-5,28/11/2024 05:05:32,183710,7,questionnaire-2qbv,,41676045,9sri00ji,12166182,,complete,dfmxhf,,computer,Desktop or Laptop,Windows 10,Firefox 132.0,1343x755,1343x575,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,END,43045,,,,
1,1733308456173,04/12/2024 10:34:16,1733308456173,0,04/12/2024 10:34:16,183710,7,questionnaire-2qbv,,41791231,npnhivy3,12207478,,complete,umhqoe,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1512x982,1401x708,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,,,,,info,,BEGIN,,,,,
