Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
5,1723248348764,10/08/2024 00:05:48,1723230348764,-5,09/08/2024 14:05:48,183710,5,questionnaire-2qbv,,39481669,1ziuuhag,11566088,,complete,tmdvos,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x820,1024x651,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1723248348764,10/08/2024 00:05:48,1723230348764,-5,09/08/2024 14:05:48,183710,5,questionnaire-2qbv,,39481669,1ziuuhag,11566088,,complete,tmdvos,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x820,1024x651,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,,,,,info,,END,,,,,
1,1723248350056,10/08/2024 00:05:50,1723233950056,-4,09/08/2024 16:05:50,183710,5,questionnaire-2qbv,,39481672,kasf0zu6,11566089,,complete,snyxpn,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1723248362867,10/08/2024 00:06:02,1723233962867,-4,09/08/2024 16:06:02,183710,5,questionnaire-2qbv,,39481672,kasf0zu6,11566089,,complete,snyxpn,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your age?,response,value,33,,,Number Entry,3,object-4
3,1723248362867,10/08/2024 00:06:02,1723233962867,-4,09/08/2024 16:06:02,183710,5,questionnaire-2qbv,,39481672,kasf0zu6,11566089,,complete,snyxpn,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1723248362868,10/08/2024 00:06:02,1723233962868,-4,09/08/2024 16:06:02,183710,5,questionnaire-2qbv,,39481672,kasf0zu6,11566089,,complete,snyxpn,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1723248362868,10/08/2024 00:06:02,1723233962868,-4,09/08/2024 16:06:02,183710,5,questionnaire-2qbv,,39481672,kasf0zu6,11566089,,complete,snyxpn,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1723248362868,10/08/2024 00:06:02,1723233962868,-4,09/08/2024 16:06:02,183710,5,questionnaire-2qbv,,39481672,kasf0zu6,11566089,,complete,snyxpn,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,END,,,,,
1,1723249087124,10/08/2024 00:18:07,1723234687124,-4,09/08/2024 16:18:07,183710,5,questionnaire-2qbv,,39481751,yrf9pj0h,11566109,,complete,wppfgp,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,1070x602,1070x458,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1723249108456,10/08/2024 00:18:28,1723234708456,-4,09/08/2024 16:18:28,183710,5,questionnaire-2qbv,,39481751,yrf9pj0h,11566109,,complete,wppfgp,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,1070x602,1070x458,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your age?,response,value,43,,,Number Entry,3,object-4
3,1723249108456,10/08/2024 00:18:28,1723234708456,-4,09/08/2024 16:18:28,183710,5,questionnaire-2qbv,,39481751,yrf9pj0h,11566109,,complete,wppfgp,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,1070x602,1070x458,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1723249108456,10/08/2024 00:18:28,1723234708456,-4,09/08/2024 16:18:28,183710,5,questionnaire-2qbv,,39481751,yrf9pj0h,11566109,,complete,wppfgp,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,1070x602,1070x458,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1723249108456,10/08/2024 00:18:28,1723234708456,-4,09/08/2024 16:18:28,183710,5,questionnaire-2qbv,,39481751,yrf9pj0h,11566109,,complete,wppfgp,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,1070x602,1070x458,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1723249108457,10/08/2024 00:18:28,1723234708457,-4,09/08/2024 16:18:28,183710,5,questionnaire-2qbv,,39481751,yrf9pj0h,11566109,,complete,wppfgp,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,1070x602,1070x458,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,END,,,,,
1,1723250650842,10/08/2024 00:44:10,1723225450842,-7,09/08/2024 10:44:10,183710,5,questionnaire-2qbv,,39481877,fzbp2qc3,11566140,,complete,hxsule,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1213x705,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,,,,,info,,BEGIN,,,,,
2,1723250696272,10/08/2024 00:44:56,1723225496272,-7,09/08/2024 10:44:56,183710,5,questionnaire-2qbv,,39481877,fzbp2qc3,11566140,,complete,hxsule,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1213x705,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your age?,response,value,43,,,Number Entry,3,object-4
3,1723250696272,10/08/2024 00:44:56,1723225496272,-7,09/08/2024 10:44:56,183710,5,questionnaire-2qbv,,39481877,fzbp2qc3,11566140,,complete,hxsule,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1213x705,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your gender?,response,value,Female,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1723250696272,10/08/2024 00:44:56,1723225496272,-7,09/08/2024 10:44:56,183710,5,questionnaire-2qbv,,39481877,fzbp2qc3,11566140,,complete,hxsule,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1213x705,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your gender?,response,quantised,2,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1723250696272,10/08/2024 00:44:56,1723225496272,-7,09/08/2024 10:44:56,183710,5,questionnaire-2qbv,,39481877,fzbp2qc3,11566140,,complete,hxsule,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1213x705,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1723250696273,10/08/2024 00:44:56,1723225496273,-7,09/08/2024 10:44:56,183710,5,questionnaire-2qbv,,39481877,fzbp2qc3,11566140,,complete,hxsule,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 127.0.0.0,1440x900,1213x705,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,,,,,info,,END,,,,,
1,1723250703399,10/08/2024 00:45:03,1723236303399,-4,09/08/2024 16:45:03,183710,5,questionnaire-2qbv,,39481882,zpowcdjb,11566142,,complete,ycvzqn,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,919x922,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1723250713727,10/08/2024 00:45:13,1723236313727,-4,09/08/2024 16:45:13,183710,5,questionnaire-2qbv,,39481882,zpowcdjb,11566142,,complete,ycvzqn,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,919x922,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your age?,response,value,35,,,Number Entry,3,object-4
3,1723250713727,10/08/2024 00:45:13,1723236313727,-4,09/08/2024 16:45:13,183710,5,questionnaire-2qbv,,39481882,zpowcdjb,11566142,,complete,ycvzqn,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,919x922,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1723250713727,10/08/2024 00:45:13,1723236313727,-4,09/08/2024 16:45:13,183710,5,questionnaire-2qbv,,39481882,zpowcdjb,11566142,,complete,ycvzqn,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,919x922,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1723250713728,10/08/2024 00:45:13,1723236313728,-4,09/08/2024 16:45:13,183710,5,questionnaire-2qbv,,39481882,zpowcdjb,11566142,,complete,ycvzqn,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,919x922,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1723250713728,10/08/2024 00:45:13,1723236313728,-4,09/08/2024 16:45:13,183710,5,questionnaire-2qbv,,39481882,zpowcdjb,11566142,,complete,ycvzqn,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,919x922,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,END,,,,,
1,1723255483753,10/08/2024 02:04:43,1723237483753,-5,09/08/2024 16:04:43,183710,5,questionnaire-2qbv,,39482166,gb28aab3,11566193,,complete,dgldvi,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1536x864,1536x778,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1723255532256,10/08/2024 02:05:32,1723237532256,-5,09/08/2024 16:05:32,183710,5,questionnaire-2qbv,,39482166,gb28aab3,11566193,,complete,dgldvi,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1536x864,1536x778,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your age?,response,value,42,,,Number Entry,3,object-4
3,1723255532256,10/08/2024 02:05:32,1723237532256,-5,09/08/2024 16:05:32,183710,5,questionnaire-2qbv,,39482166,gb28aab3,11566193,,complete,dgldvi,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1536x864,1536x778,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,value,Female,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1723255532257,10/08/2024 02:05:32,1723237532257,-5,09/08/2024 16:05:32,183710,5,questionnaire-2qbv,,39482166,gb28aab3,11566193,,complete,dgldvi,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1536x864,1536x778,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,quantised,2,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1723255532257,10/08/2024 02:05:32,1723237532257,-5,09/08/2024 16:05:32,183710,5,questionnaire-2qbv,,39482166,gb28aab3,11566193,,complete,dgldvi,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1536x864,1536x778,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1723255532257,10/08/2024 02:05:32,1723237532257,-5,09/08/2024 16:05:32,183710,5,questionnaire-2qbv,,39482166,gb28aab3,11566193,,complete,dgldvi,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1536x864,1536x778,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,END,,,,,
1,1723259675348,10/08/2024 03:14:35,1723241675348,-5,09/08/2024 17:14:35,183710,5,questionnaire-2qbv,,39482255,yogcf295,11566218,,complete,jcbdtu,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1280x800,1280x646,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1723259684743,10/08/2024 03:14:44,1723241684743,-5,09/08/2024 17:14:44,183710,5,questionnaire-2qbv,,39482255,yogcf295,11566218,,complete,jcbdtu,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1280x800,1280x646,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your age?,response,value,40,,,Number Entry,3,object-4
3,1723259684743,10/08/2024 03:14:44,1723241684743,-5,09/08/2024 17:14:44,183710,5,questionnaire-2qbv,,39482255,yogcf295,11566218,,complete,jcbdtu,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1280x800,1280x646,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,value,Female,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1723259684743,10/08/2024 03:14:44,1723241684743,-5,09/08/2024 17:14:44,183710,5,questionnaire-2qbv,,39482255,yogcf295,11566218,,complete,jcbdtu,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1280x800,1280x646,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,quantised,2,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1723259684744,10/08/2024 03:14:44,1723241684744,-5,09/08/2024 17:14:44,183710,5,questionnaire-2qbv,,39482255,yogcf295,11566218,,complete,jcbdtu,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1280x800,1280x646,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1723259684744,10/08/2024 03:14:44,1723241684744,-5,09/08/2024 17:14:44,183710,5,questionnaire-2qbv,,39482255,yogcf295,11566218,,complete,jcbdtu,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1280x800,1280x646,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,END,,,,,
1,1723260010912,10/08/2024 03:20:10,1723245610912,-4,09/08/2024 19:20:10,183710,5,questionnaire-2qbv,,39482269,7hd42j26,11566222,,complete,uiakrd,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,1525x858,1525x686,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,,,,,info,,BEGIN,,,,,
2,1723260071177,10/08/2024 03:21:11,1723245671177,-4,09/08/2024 19:21:11,183710,5,questionnaire-2qbv,,39482269,7hd42j26,11566222,,complete,uiakrd,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,1525x858,1525x686,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your age?,response,value,36,,,Number Entry,3,object-4
3,1723260071177,10/08/2024 03:21:11,1723245671177,-4,09/08/2024 19:21:11,183710,5,questionnaire-2qbv,,39482269,7hd42j26,11566222,,complete,uiakrd,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,1525x858,1525x686,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your gender?,response,value,Female,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1723260071177,10/08/2024 03:21:11,1723245671177,-4,09/08/2024 19:21:11,183710,5,questionnaire-2qbv,,39482269,7hd42j26,11566222,,complete,uiakrd,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,1525x858,1525x686,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your gender?,response,quantised,2,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1723260071177,10/08/2024 03:21:11,1723245671177,-4,09/08/2024 19:21:11,183710,5,questionnaire-2qbv,,39482269,7hd42j26,11566222,,complete,uiakrd,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,1525x858,1525x686,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1723260071178,10/08/2024 03:21:11,1723245671178,-4,09/08/2024 19:21:11,183710,5,questionnaire-2qbv,,39482269,7hd42j26,11566222,,complete,uiakrd,,computer,Desktop or Laptop,Windows 10,Firefox 129.0,1525x858,1525x686,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,,,,,info,,END,,,,,
1,1723260136907,10/08/2024 03:22:16,1723245736907,-4,09/08/2024 19:22:16,183710,5,questionnaire-2qbv,,39482276,rz33kspa,11566224,,complete,qkzkac,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1366x768,1366x641,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1723260154744,10/08/2024 03:22:34,1723245754744,-4,09/08/2024 19:22:34,183710,5,questionnaire-2qbv,,39482276,rz33kspa,11566224,,complete,qkzkac,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1366x768,1366x641,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your age?,response,value,37,,,Number Entry,3,object-4
3,1723260154744,10/08/2024 03:22:34,1723245754744,-4,09/08/2024 19:22:34,183710,5,questionnaire-2qbv,,39482276,rz33kspa,11566224,,complete,qkzkac,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1366x768,1366x641,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1723260154745,10/08/2024 03:22:34,1723245754745,-4,09/08/2024 19:22:34,183710,5,questionnaire-2qbv,,39482276,rz33kspa,11566224,,complete,qkzkac,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1366x768,1366x641,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1723260154745,10/08/2024 03:22:34,1723245754745,-4,09/08/2024 19:22:34,183710,5,questionnaire-2qbv,,39482276,rz33kspa,11566224,,complete,qkzkac,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1366x768,1366x641,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1723260154745,10/08/2024 03:22:34,1723245754745,-4,09/08/2024 19:22:34,183710,5,questionnaire-2qbv,,39482276,rz33kspa,11566224,,complete,qkzkac,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1366x768,1366x641,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,END,,,,,
1,1723261679510,10/08/2024 03:47:59,1723247279510,-4,09/08/2024 19:47:59,183710,5,questionnaire-2qbv,,39482330,20zilmcj,11566241,,complete,joxnqb,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x640,1365x738,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1723261692491,10/08/2024 03:48:12,1723247292491,-4,09/08/2024 19:48:12,183710,5,questionnaire-2qbv,,39482330,20zilmcj,11566241,,complete,joxnqb,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x640,1365x738,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your age?,response,value,48,,,Number Entry,3,object-4
3,1723261692491,10/08/2024 03:48:12,1723247292491,-4,09/08/2024 19:48:12,183710,5,questionnaire-2qbv,,39482330,20zilmcj,11566241,,complete,joxnqb,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x640,1365x738,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1723261692491,10/08/2024 03:48:12,1723247292491,-4,09/08/2024 19:48:12,183710,5,questionnaire-2qbv,,39482330,20zilmcj,11566241,,complete,joxnqb,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x640,1365x738,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1723261692491,10/08/2024 03:48:12,1723247292491,-4,09/08/2024 19:48:12,183710,5,questionnaire-2qbv,,39482330,20zilmcj,11566241,,complete,joxnqb,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x640,1365x738,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1723261692492,10/08/2024 03:48:12,1723247292492,-4,09/08/2024 19:48:12,183710,5,questionnaire-2qbv,,39482330,20zilmcj,11566241,,complete,joxnqb,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x640,1365x738,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,END,,,,,
1,1723614784417,14/08/2024 05:53:04,1723600384417,-4,13/08/2024 21:53:04,183710,5,questionnaire-2qbv,,39550475,tb8cxb0q,11580653,,complete,gqjycn,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1366x768,1366x599,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1723614834602,14/08/2024 05:53:54,1723600434602,-4,13/08/2024 21:53:54,183710,5,questionnaire-2qbv,,39550475,tb8cxb0q,11580653,,complete,gqjycn,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1366x768,1366x599,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your age?,response,value,49,,,Number Entry,3,object-4
3,1723614834602,14/08/2024 05:53:54,1723600434602,-4,13/08/2024 21:53:54,183710,5,questionnaire-2qbv,,39550475,tb8cxb0q,11580653,,complete,gqjycn,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1366x768,1366x599,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1723614834602,14/08/2024 05:53:54,1723600434602,-4,13/08/2024 21:53:54,183710,5,questionnaire-2qbv,,39550475,tb8cxb0q,11580653,,complete,gqjycn,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1366x768,1366x599,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1723614834603,14/08/2024 05:53:54,1723600434603,-4,13/08/2024 21:53:54,183710,5,questionnaire-2qbv,,39550475,tb8cxb0q,11580653,,complete,gqjycn,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1366x768,1366x599,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1723614834603,14/08/2024 05:53:54,1723600434603,-4,13/08/2024 21:53:54,183710,5,questionnaire-2qbv,,39550475,tb8cxb0q,11580653,,complete,gqjycn,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 126.0.0.0,1366x768,1366x599,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,END,,,,,
1,1723615586371,14/08/2024 06:06:26,1723601186371,-4,13/08/2024 22:06:26,183710,5,questionnaire-2qbv,,39550532,v6v9g8hq,11580665,,complete,dgoxwq,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x953,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,,,,,info,,BEGIN,,,,,
2,1723615607599,14/08/2024 06:06:47,1723601207599,-4,13/08/2024 22:06:47,183710,5,questionnaire-2qbv,,39550532,v6v9g8hq,11580665,,complete,dgoxwq,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x953,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your age?,response,value,38,,,Number Entry,3,object-4
3,1723615607599,14/08/2024 06:06:47,1723601207599,-4,13/08/2024 22:06:47,183710,5,questionnaire-2qbv,,39550532,v6v9g8hq,11580665,,complete,dgoxwq,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x953,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1723615607600,14/08/2024 06:06:47,1723601207600,-4,13/08/2024 22:06:47,183710,5,questionnaire-2qbv,,39550532,v6v9g8hq,11580665,,complete,dgoxwq,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x953,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
