Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,order-m1q4,Randomise questionnaire elements?,Question Key,Response
18,1707141911374,05/02/2024 14:05:11,1707141911127,-5,05/02/2024 09:05:11,163181,2,questionnaire-7spi,,34810437,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,BFI10,1,A_1PatAnx_2AlexNorm,BA,No,response-4,2. Disagree moderately
19,1707141911374,05/02/2024 14:05:11,1707141911127,-5,05/02/2024 09:05:11,163181,2,questionnaire-7spi,,34810437,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,BFI10,1,A_1PatAnx_2AlexNorm,BA,No,response-4-quantised,2
20,1707141911374,05/02/2024 14:05:11,1707141911127,-5,05/02/2024 09:05:11,163181,2,questionnaire-7spi,,34810437,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,BFI10,1,A_1PatAnx_2AlexNorm,BA,No,response-5,7. Agree Strongly
21,1707141911374,05/02/2024 14:05:11,1707141911128,-5,05/02/2024 09:05:11,163181,2,questionnaire-7spi,,34810437,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,BFI10,1,A_1PatAnx_2AlexNorm,BA,No,response-5-quantised,7
22,1707141911374,05/02/2024 14:05:11,1707141911128,-5,05/02/2024 09:05:11,163181,2,questionnaire-7spi,,34810437,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,BFI10,1,A_1PatAnx_2AlexNorm,BA,No,response-6,5. Agree a little
23,1707141911543,05/02/2024 14:05:11,1707141911128,-5,05/02/2024 09:05:11,163181,2,questionnaire-7spi,,34810437,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,BFI10,1,A_1PatAnx_2AlexNorm,BA,No,response-6-quantised,5
24,1707141911543,05/02/2024 14:05:11,1707141911128,-5,05/02/2024 09:05:11,163181,2,questionnaire-7spi,,34810437,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,BFI10,1,A_1PatAnx_2AlexNorm,BA,No,response-7,5. Agree a little
25,1707141911543,05/02/2024 14:05:11,1707141911128,-5,05/02/2024 09:05:11,163181,2,questionnaire-7spi,,34810437,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,BFI10,1,A_1PatAnx_2AlexNorm,BA,No,response-7-quantised,5
26,1707141911543,05/02/2024 14:05:11,1707141911128,-5,05/02/2024 09:05:11,163181,2,questionnaire-7spi,,34810437,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,BFI10,1,A_1PatAnx_2AlexNorm,BA,No,response-8,2. Disagree moderately
27,1707141911543,05/02/2024 14:05:11,1707141911129,-5,05/02/2024 09:05:11,163181,2,questionnaire-7spi,,34810437,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,BFI10,1,A_1PatAnx_2AlexNorm,BA,No,response-8-quantised,2
28,1707141911543,05/02/2024 14:05:11,1707141911129,-5,05/02/2024 09:05:11,163181,2,questionnaire-7spi,,34810437,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,BFI10,1,A_1PatAnx_2AlexNorm,BA,No,response-9,3. Disagree a little
29,1707141911543,05/02/2024 14:05:11,1707141911129,-5,05/02/2024 09:05:11,163181,2,questionnaire-7spi,,34810437,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,BFI10,1,A_1PatAnx_2AlexNorm,BA,No,response-9-quantised,3
30,1707141911543,05/02/2024 14:05:11,1707141911129,-5,05/02/2024 09:05:11,163181,2,questionnaire-7spi,,34810437,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,BFI10,1,A_1PatAnx_2AlexNorm,BA,No,response-10,1. Disagree strongly
31,1707141911543,05/02/2024 14:05:11,1707141911130,-5,05/02/2024 09:05:11,163181,2,questionnaire-7spi,,34810437,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,BFI10,1,A_1PatAnx_2AlexNorm,BA,No,response-10-quantised,1
32,1707141911543,05/02/2024 14:05:11,1707141911130,-5,05/02/2024 09:05:11,163181,2,questionnaire-7spi,,34810437,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,BFI10,1,A_1PatAnx_2AlexNorm,BA,No,END QUESTIONNAIRE,30130
1,1707147933557,05/02/2024 15:45:33,1707147933634,-5,05/02/2024 10:45:33,163181,2,questionnaire-7spi,,34815369,BLIND,10290591,,complete,ajpowt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x730,,,,BFI10,1,A_1PatAnx_2AlexNorm,AB,No,BEGIN QUESTIONNAIRE,
2,1707147952898,05/02/2024 15:45:52,1707147953029,-5,05/02/2024 10:45:53,163181,2,questionnaire-7spi,,34815369,BLIND,10290591,,complete,ajpowt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,BFI10,1,A_1PatAnx_2AlexNorm,AB,No,extroversion_score,4
3,1707147953049,05/02/2024 15:45:53,1707147953030,-5,05/02/2024 10:45:53,163181,2,questionnaire-7spi,,34815369,BLIND,10290591,,complete,ajpowt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,BFI10,1,A_1PatAnx_2AlexNorm,AB,No,extroversion_rating,Medium Low
4,1707147953049,05/02/2024 15:45:53,1707147953030,-5,05/02/2024 10:45:53,163181,2,questionnaire-7spi,,34815369,BLIND,10290591,,complete,ajpowt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,BFI10,1,A_1PatAnx_2AlexNorm,AB,No,agreeableness_score,4
5,1707147953049,05/02/2024 15:45:53,1707147953030,-5,05/02/2024 10:45:53,163181,2,questionnaire-7spi,,34815369,BLIND,10290591,,complete,ajpowt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,BFI10,1,A_1PatAnx_2AlexNorm,AB,No,agreeableness_rating,Low
6,1707147953049,05/02/2024 15:45:53,1707147953030,-5,05/02/2024 10:45:53,163181,2,questionnaire-7spi,,34815369,BLIND,10290591,,complete,ajpowt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,BFI10,1,A_1PatAnx_2AlexNorm,AB,No,conscientiousness_score,4
7,1707147953049,05/02/2024 15:45:53,1707147953030,-5,05/02/2024 10:45:53,163181,2,questionnaire-7spi,,34815369,BLIND,10290591,,complete,ajpowt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,BFI10,1,A_1PatAnx_2AlexNorm,AB,No,conscientiousness_rating,Low
8,1707147953049,05/02/2024 15:45:53,1707147953030,-5,05/02/2024 10:45:53,163181,2,questionnaire-7spi,,34815369,BLIND,10290591,,complete,ajpowt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,BFI10,1,A_1PatAnx_2AlexNorm,AB,No,emotional_stability_score,4
9,1707147953049,05/02/2024 15:45:53,1707147953030,-5,05/02/2024 10:45:53,163181,2,questionnaire-7spi,,34815369,BLIND,10290591,,complete,ajpowt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,BFI10,1,A_1PatAnx_2AlexNorm,AB,No,emotional_stability_rating,Medium Low
10,1707147953049,05/02/2024 15:45:53,1707147953031,-5,05/02/2024 10:45:53,163181,2,questionnaire-7spi,,34815369,BLIND,10290591,,complete,ajpowt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,BFI10,1,A_1PatAnx_2AlexNorm,AB,No,openness_score,4
11,1707147953049,05/02/2024 15:45:53,1707147953031,-5,05/02/2024 10:45:53,163181,2,questionnaire-7spi,,34815369,BLIND,10290591,,complete,ajpowt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,BFI10,1,A_1PatAnx_2AlexNorm,AB,No,openness_rating,Low
12,1707147953049,05/02/2024 15:45:53,1707147953031,-5,05/02/2024 10:45:53,163181,2,questionnaire-7spi,,34815369,BLIND,10290591,,complete,ajpowt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,BFI10,1,A_1PatAnx_2AlexNorm,AB,No,response-1,5. Agree a little
13,1707147953049,05/02/2024 15:45:53,1707147953031,-5,05/02/2024 10:45:53,163181,2,questionnaire-7spi,,34815369,BLIND,10290591,,complete,ajpowt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,BFI10,1,A_1PatAnx_2AlexNorm,AB,No,response-1-quantised,5
14,1707147953049,05/02/2024 15:45:53,1707147953031,-5,05/02/2024 10:45:53,163181,2,questionnaire-7spi,,34815369,BLIND,10290591,,complete,ajpowt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,BFI10,1,A_1PatAnx_2AlexNorm,AB,No,response-2,1. Disagree strongly
15,1707147953049,05/02/2024 15:45:53,1707147953031,-5,05/02/2024 10:45:53,163181,2,questionnaire-7spi,,34815369,BLIND,10290591,,complete,ajpowt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,BFI10,1,A_1PatAnx_2AlexNorm,AB,No,response-2-quantised,1
16,1707147953049,05/02/2024 15:45:53,1707147953031,-5,05/02/2024 10:45:53,163181,2,questionnaire-7spi,,34815369,BLIND,10290591,,complete,ajpowt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,BFI10,1,A_1PatAnx_2AlexNorm,AB,No,response-3,7. Agree Strongly
17,1707147953049,05/02/2024 15:45:53,1707147953031,-5,05/02/2024 10:45:53,163181,2,questionnaire-7spi,,34815369,BLIND,10290591,,complete,ajpowt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,BFI10,1,A_1PatAnx_2AlexNorm,AB,No,response-3-quantised,7
18,1707147953049,05/02/2024 15:45:53,1707147953032,-5,05/02/2024 10:45:53,163181,2,questionnaire-7spi,,34815369,BLIND,10290591,,complete,ajpowt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,BFI10,1,A_1PatAnx_2AlexNorm,AB,No,response-4,1. Disagree strongly
19,1707147953049,05/02/2024 15:45:53,1707147953032,-5,05/02/2024 10:45:53,163181,2,questionnaire-7spi,,34815369,BLIND,10290591,,complete,ajpowt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,BFI10,1,A_1PatAnx_2AlexNorm,AB,No,response-4-quantised,1
20,1707147953049,05/02/2024 15:45:53,1707147953032,-5,05/02/2024 10:45:53,163181,2,questionnaire-7spi,,34815369,BLIND,10290591,,complete,ajpowt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,BFI10,1,A_1PatAnx_2AlexNorm,AB,No,response-5,7. Agree Strongly
21,1707147953049,05/02/2024 15:45:53,1707147953032,-5,05/02/2024 10:45:53,163181,2,questionnaire-7spi,,34815369,BLIND,10290591,,complete,ajpowt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,BFI10,1,A_1PatAnx_2AlexNorm,AB,No,response-5-quantised,7
22,1707147953049,05/02/2024 15:45:53,1707147953032,-5,05/02/2024 10:45:53,163181,2,questionnaire-7spi,,34815369,BLIND,10290591,,complete,ajpowt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,BFI10,1,A_1PatAnx_2AlexNorm,AB,No,response-6,5. Agree a little
23,1707147953180,05/02/2024 15:45:53,1707147953032,-5,05/02/2024 10:45:53,163181,2,questionnaire-7spi,,34815369,BLIND,10290591,,complete,ajpowt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,BFI10,1,A_1PatAnx_2AlexNorm,AB,No,response-6-quantised,5
24,1707147953180,05/02/2024 15:45:53,1707147953032,-5,05/02/2024 10:45:53,163181,2,questionnaire-7spi,,34815369,BLIND,10290591,,complete,ajpowt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,BFI10,1,A_1PatAnx_2AlexNorm,AB,No,response-7,7. Agree Strongly
25,1707147953180,05/02/2024 15:45:53,1707147953032,-5,05/02/2024 10:45:53,163181,2,questionnaire-7spi,,34815369,BLIND,10290591,,complete,ajpowt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,BFI10,1,A_1PatAnx_2AlexNorm,AB,No,response-7-quantised,7
26,1707147953180,05/02/2024 15:45:53,1707147953032,-5,05/02/2024 10:45:53,163181,2,questionnaire-7spi,,34815369,BLIND,10290591,,complete,ajpowt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,BFI10,1,A_1PatAnx_2AlexNorm,AB,No,response-8,4. Neither agree nor disagree
27,1707147953180,05/02/2024 15:45:53,1707147953032,-5,05/02/2024 10:45:53,163181,2,questionnaire-7spi,,34815369,BLIND,10290591,,complete,ajpowt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,BFI10,1,A_1PatAnx_2AlexNorm,AB,No,response-8-quantised,4
28,1707147953180,05/02/2024 15:45:53,1707147953032,-5,05/02/2024 10:45:53,163181,2,questionnaire-7spi,,34815369,BLIND,10290591,,complete,ajpowt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,BFI10,1,A_1PatAnx_2AlexNorm,AB,No,response-9,6. Agree moderately
29,1707147953180,05/02/2024 15:45:53,1707147953033,-5,05/02/2024 10:45:53,163181,2,questionnaire-7spi,,34815369,BLIND,10290591,,complete,ajpowt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,BFI10,1,A_1PatAnx_2AlexNorm,AB,No,response-9-quantised,6
30,1707147953180,05/02/2024 15:45:53,1707147953033,-5,05/02/2024 10:45:53,163181,2,questionnaire-7spi,,34815369,BLIND,10290591,,complete,ajpowt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,BFI10,1,A_1PatAnx_2AlexNorm,AB,No,response-10,1. Disagree strongly
31,1707147953180,05/02/2024 15:45:53,1707147953033,-5,05/02/2024 10:45:53,163181,2,questionnaire-7spi,,34815369,BLIND,10290591,,complete,ajpowt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,BFI10,1,A_1PatAnx_2AlexNorm,AB,No,response-10-quantised,1
32,1707147953180,05/02/2024 15:45:53,1707147953033,-5,05/02/2024 10:45:53,163181,2,questionnaire-7spi,,34815369,BLIND,10290591,,complete,ajpowt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x730,,,,BFI10,1,A_1PatAnx_2AlexNorm,AB,No,END QUESTIONNAIRE,19399
1,1707304323842,07/02/2024 11:12:03,1707304341765,3,07/02/2024 14:12:21,163181,2,questionnaire-7spi,,34880000,BLIND,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x703,,,,BFI10,1,B_1AlexAnx_2PatNorm,AB,No,BEGIN QUESTIONNAIRE,
2,1707304414656,07/02/2024 11:13:34,1707304432443,3,07/02/2024 14:13:52,163181,2,questionnaire-7spi,,34880000,BLIND,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x703,,,,BFI10,1,B_1AlexAnx_2PatNorm,AB,No,extroversion_score,4
3,1707304414879,07/02/2024 11:13:34,1707304432448,3,07/02/2024 14:13:52,163181,2,questionnaire-7spi,,34880000,BLIND,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x703,,,,BFI10,1,B_1AlexAnx_2PatNorm,AB,No,extroversion_rating,Medium Low
4,1707304414879,07/02/2024 11:13:34,1707304432448,3,07/02/2024 14:13:52,163181,2,questionnaire-7spi,,34880000,BLIND,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x703,,,,BFI10,1,B_1AlexAnx_2PatNorm,AB,No,agreeableness_score,4
5,1707304414879,07/02/2024 11:13:34,1707304432449,3,07/02/2024 14:13:52,163181,2,questionnaire-7spi,,34880000,BLIND,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x703,,,,BFI10,1,B_1AlexAnx_2PatNorm,AB,No,agreeableness_rating,Low
6,1707304414879,07/02/2024 11:13:34,1707304432449,3,07/02/2024 14:13:52,163181,2,questionnaire-7spi,,34880000,BLIND,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x703,,,,BFI10,1,B_1AlexAnx_2PatNorm,AB,No,conscientiousness_score,4
7,1707304414879,07/02/2024 11:13:34,1707304432450,3,07/02/2024 14:13:52,163181,2,questionnaire-7spi,,34880000,BLIND,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x703,,,,BFI10,1,B_1AlexAnx_2PatNorm,AB,No,conscientiousness_rating,Low
8,1707304414879,07/02/2024 11:13:34,1707304432451,3,07/02/2024 14:13:52,163181,2,questionnaire-7spi,,34880000,BLIND,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x703,,,,BFI10,1,B_1AlexAnx_2PatNorm,AB,No,emotional_stability_score,4
9,1707304414879,07/02/2024 11:13:34,1707304432451,3,07/02/2024 14:13:52,163181,2,questionnaire-7spi,,34880000,BLIND,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x703,,,,BFI10,1,B_1AlexAnx_2PatNorm,AB,No,emotional_stability_rating,Medium Low
10,1707304414879,07/02/2024 11:13:34,1707304432451,3,07/02/2024 14:13:52,163181,2,questionnaire-7spi,,34880000,BLIND,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x703,,,,BFI10,1,B_1AlexAnx_2PatNorm,AB,No,openness_score,4
11,1707304414879,07/02/2024 11:13:34,1707304432452,3,07/02/2024 14:13:52,163181,2,questionnaire-7spi,,34880000,BLIND,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x703,,,,BFI10,1,B_1AlexAnx_2PatNorm,AB,No,openness_rating,Low
12,1707304414879,07/02/2024 11:13:34,1707304432453,3,07/02/2024 14:13:52,163181,2,questionnaire-7spi,,34880000,BLIND,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x703,,,,BFI10,1,B_1AlexAnx_2PatNorm,AB,No,response-1,1. Disagree strongly
13,1707304414879,07/02/2024 11:13:34,1707304432453,3,07/02/2024 14:13:52,163181,2,questionnaire-7spi,,34880000,BLIND,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x703,,,,BFI10,1,B_1AlexAnx_2PatNorm,AB,No,response-1-quantised,1
14,1707304414879,07/02/2024 11:13:34,1707304432453,3,07/02/2024 14:13:52,163181,2,questionnaire-7spi,,34880000,BLIND,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x703,,,,BFI10,1,B_1AlexAnx_2PatNorm,AB,No,response-2,4. Neither agree nor disagree
15,1707304414879,07/02/2024 11:13:34,1707304432454,3,07/02/2024 14:13:52,163181,2,questionnaire-7spi,,34880000,BLIND,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x703,,,,BFI10,1,B_1AlexAnx_2PatNorm,AB,No,response-2-quantised,4
16,1707304414879,07/02/2024 11:13:34,1707304432454,3,07/02/2024 14:13:52,163181,2,questionnaire-7spi,,34880000,BLIND,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x703,,,,BFI10,1,B_1AlexAnx_2PatNorm,AB,No,response-3,3. Disagree a little
17,1707304414879,07/02/2024 11:13:34,1707304432454,3,07/02/2024 14:13:52,163181,2,questionnaire-7spi,,34880000,BLIND,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x703,,,,BFI10,1,B_1AlexAnx_2PatNorm,AB,No,response-3-quantised,3
18,1707304414879,07/02/2024 11:13:34,1707304432455,3,07/02/2024 14:13:52,163181,2,questionnaire-7spi,,34880000,BLIND,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x703,,,,BFI10,1,B_1AlexAnx_2PatNorm,AB,No,response-4,6. Agree moderately
19,1707304414879,07/02/2024 11:13:34,1707304432455,3,07/02/2024 14:13:52,163181,2,questionnaire-7spi,,34880000,BLIND,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x703,,,,BFI10,1,B_1AlexAnx_2PatNorm,AB,No,response-4-quantised,6
20,1707304414879,07/02/2024 11:13:34,1707304432456,3,07/02/2024 14:13:52,163181,2,questionnaire-7spi,,34880000,BLIND,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x703,,,,BFI10,1,B_1AlexAnx_2PatNorm,AB,No,response-5,7. Agree Strongly
21,1707304414879,07/02/2024 11:13:34,1707304432456,3,07/02/2024 14:13:52,163181,2,questionnaire-7spi,,34880000,BLIND,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x703,,,,BFI10,1,B_1AlexAnx_2PatNorm,AB,No,response-5-quantised,7
22,1707304414879,07/02/2024 11:13:34,1707304432456,3,07/02/2024 14:13:52,163181,2,questionnaire-7spi,,34880000,BLIND,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x703,,,,BFI10,1,B_1AlexAnx_2PatNorm,AB,No,response-6,6. Agree moderately
23,1707304415083,07/02/2024 11:13:35,1707304432457,3,07/02/2024 14:13:52,163181,2,questionnaire-7spi,,34880000,BLIND,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x703,,,,BFI10,1,B_1AlexAnx_2PatNorm,AB,No,response-6-quantised,6
24,1707304415083,07/02/2024 11:13:35,1707304432457,3,07/02/2024 14:13:52,163181,2,questionnaire-7spi,,34880000,BLIND,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x703,,,,BFI10,1,B_1AlexAnx_2PatNorm,AB,No,response-7,7. Agree Strongly
25,1707304415083,07/02/2024 11:13:35,1707304432458,3,07/02/2024 14:13:52,163181,2,questionnaire-7spi,,34880000,BLIND,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x703,,,,BFI10,1,B_1AlexAnx_2PatNorm,AB,No,response-7-quantised,7
26,1707304415083,07/02/2024 11:13:35,1707304432458,3,07/02/2024 14:13:52,163181,2,questionnaire-7spi,,34880000,BLIND,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x703,,,,BFI10,1,B_1AlexAnx_2PatNorm,AB,No,response-8,1. Disagree strongly
27,1707304415083,07/02/2024 11:13:35,1707304432459,3,07/02/2024 14:13:52,163181,2,questionnaire-7spi,,34880000,BLIND,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x703,,,,BFI10,1,B_1AlexAnx_2PatNorm,AB,No,response-8-quantised,1
28,1707304415083,07/02/2024 11:13:35,1707304432459,3,07/02/2024 14:13:52,163181,2,questionnaire-7spi,,34880000,BLIND,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x703,,,,BFI10,1,B_1AlexAnx_2PatNorm,AB,No,response-9,7. Agree Strongly
29,1707304415083,07/02/2024 11:13:35,1707304432459,3,07/02/2024 14:13:52,163181,2,questionnaire-7spi,,34880000,BLIND,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x703,,,,BFI10,1,B_1AlexAnx_2PatNorm,AB,No,response-9-quantised,7
30,1707304415083,07/02/2024 11:13:35,1707304432460,3,07/02/2024 14:13:52,163181,2,questionnaire-7spi,,34880000,BLIND,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x703,,,,BFI10,1,B_1AlexAnx_2PatNorm,AB,No,response-10,2. Disagree moderately
31,1707304415083,07/02/2024 11:13:35,1707304432461,3,07/02/2024 14:13:52,163181,2,questionnaire-7spi,,34880000,BLIND,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x703,,,,BFI10,1,B_1AlexAnx_2PatNorm,AB,No,response-10-quantised,2
32,1707304415083,07/02/2024 11:13:35,1707304432462,3,07/02/2024 14:13:52,163181,2,questionnaire-7spi,,34880000,BLIND,10310934,,complete,ntefee,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x703,,,,BFI10,1,B_1AlexAnx_2PatNorm,AB,No,END QUESTIONNAIRE,90697
1,1707328193201,07/02/2024 17:49:53,1707328192846,-3,07/02/2024 14:49:52,163181,2,questionnaire-7spi,,34895410,BLIND,10317326,,complete,hjmiit,,computer,Desktop or Laptop,Windows 10,Opera 106.0.0.0,1920x1080,1879x901,,,,BFI10,1,A_1PatAnx_2AlexNorm,AB,No,BEGIN QUESTIONNAIRE,
2,1707328259621,07/02/2024 17:50:59,1707328259321,-3,07/02/2024 14:50:59,163181,2,questionnaire-7spi,,34895410,BLIND,10317326,,complete,hjmiit,,computer,Desktop or Laptop,Windows 10,Opera 106.0.0.0,1920x1080,1864x901,,,,BFI10,1,A_1PatAnx_2AlexNorm,AB,No,extroversion_score,4
