Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,order-m1q4,Randomise questionnaire elements?,Question Key,Response
12,1706885378661,02/02/2024 14:49:38,1706885378856,-6,02/02/2024 08:49:38,163181,2,questionnaire-6eoj,,34735589,BLIND,10269440,,complete,yuyivh,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1868x928,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,distant-pat,Agree
13,1706885378661,02/02/2024 14:49:38,1706885378856,-6,02/02/2024 08:49:38,163181,2,questionnaire-6eoj,,34735589,BLIND,10269440,,complete,yuyivh,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1868x928,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,distant-pat-quantised,4
14,1706885378661,02/02/2024 14:49:38,1706885378857,-6,02/02/2024 08:49:38,163181,2,questionnaire-6eoj,,34735589,BLIND,10269440,,complete,yuyivh,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1868x928,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,understood-alex,Strongly Agree
15,1706885378661,02/02/2024 14:49:38,1706885378857,-6,02/02/2024 08:49:38,163181,2,questionnaire-6eoj,,34735589,BLIND,10269440,,complete,yuyivh,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1868x928,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,understood-alex-quantised,5
16,1706885378661,02/02/2024 14:49:38,1706885378857,-6,02/02/2024 08:49:38,163181,2,questionnaire-6eoj,,34735589,BLIND,10269440,,complete,yuyivh,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1868x928,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,understood-pat,Disagree
17,1706885378661,02/02/2024 14:49:38,1706885378857,-6,02/02/2024 08:49:38,163181,2,questionnaire-6eoj,,34735589,BLIND,10269440,,complete,yuyivh,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1868x928,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,understood-pat-quantised,2
18,1706885378661,02/02/2024 14:49:38,1706885378857,-6,02/02/2024 08:49:38,163181,2,questionnaire-6eoj,,34735589,BLIND,10269440,,complete,yuyivh,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1868x928,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,different-alex,Strongly Disagree
19,1706885378661,02/02/2024 14:49:38,1706885378858,-6,02/02/2024 08:49:38,163181,2,questionnaire-6eoj,,34735589,BLIND,10269440,,complete,yuyivh,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1868x928,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,different-alex-quantised,1
20,1706885378661,02/02/2024 14:49:38,1706885378858,-6,02/02/2024 08:49:38,163181,2,questionnaire-6eoj,,34735589,BLIND,10269440,,complete,yuyivh,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1868x928,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,different-pat,Agree
21,1706885378661,02/02/2024 14:49:38,1706885378858,-6,02/02/2024 08:49:38,163181,2,questionnaire-6eoj,,34735589,BLIND,10269440,,complete,yuyivh,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1868x928,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,different-pat-quantised,4
22,1706885378661,02/02/2024 14:49:38,1706885378858,-6,02/02/2024 08:49:38,163181,2,questionnaire-6eoj,,34735589,BLIND,10269440,,complete,yuyivh,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1868x928,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,chat-again-alex,Strongly Agree
23,1706885378841,02/02/2024 14:49:38,1706885378858,-6,02/02/2024 08:49:38,163181,2,questionnaire-6eoj,,34735589,BLIND,10269440,,complete,yuyivh,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1868x928,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,chat-again-alex-quantised,5
24,1706885378841,02/02/2024 14:49:38,1706885378859,-6,02/02/2024 08:49:38,163181,2,questionnaire-6eoj,,34735589,BLIND,10269440,,complete,yuyivh,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1868x928,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,chat-again-pat,Agree
25,1706885378841,02/02/2024 14:49:38,1706885378859,-6,02/02/2024 08:49:38,163181,2,questionnaire-6eoj,,34735589,BLIND,10269440,,complete,yuyivh,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1868x928,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,chat-again-pat-quantised,4
26,1706885378841,02/02/2024 14:49:38,1706885378859,-6,02/02/2024 08:49:38,163181,2,questionnaire-6eoj,,34735589,BLIND,10269440,,complete,yuyivh,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1868x928,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,response-1-1,Alex
27,1706885378841,02/02/2024 14:49:38,1706885378860,-6,02/02/2024 08:49:38,163181,2,questionnaire-6eoj,,34735589,BLIND,10269440,,complete,yuyivh,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1868x928,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,response-1-2,Pat
28,1706885378841,02/02/2024 14:49:38,1706885378860,-6,02/02/2024 08:49:38,163181,2,questionnaire-6eoj,,34735589,BLIND,10269440,,complete,yuyivh,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1868x928,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,response-2,"I felt I had far more in common with Alex than Pat, and that helped me rank them higher. I also felt the conversation went a bit smoother, and my thoughts and words were better appreciated. "
29,1706885378841,02/02/2024 14:49:38,1706885378860,-6,02/02/2024 08:49:38,163181,2,questionnaire-6eoj,,34735589,BLIND,10269440,,complete,yuyivh,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1868x928,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,response-3,"With Pat I felt the conversation was dull, and it was way too one sided. It was hard to get Pat to understand emotionally what I was trying to tell them, and Pat seemed to be overburdened with their own problems that trying to help them felt like an exercise that I could in no way complete in the time allotted. "
30,1706885378841,02/02/2024 14:49:38,1706885378860,-6,02/02/2024 08:49:38,163181,2,questionnaire-6eoj,,34735589,BLIND,10269440,,complete,yuyivh,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1868x928,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,END QUESTIONNAIRE,208158
1,1706885056417,02/02/2024 14:44:16,1706885055755,-5,02/02/2024 09:44:15,163181,2,questionnaire-6eoj,,34735502,BLIND,10269445,,complete,qdrpvt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,BEGIN QUESTIONNAIRE,
2,1706885172894,02/02/2024 14:46:12,1706885172250,-5,02/02/2024 09:46:12,163181,2,questionnaire-6eoj,,34735502,BLIND,10269445,,complete,qdrpvt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x695,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,similar-alex,Disagree
3,1706885173032,02/02/2024 14:46:13,1706885172252,-5,02/02/2024 09:46:12,163181,2,questionnaire-6eoj,,34735502,BLIND,10269445,,complete,qdrpvt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x695,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,similar-alex-quantised,2
4,1706885173032,02/02/2024 14:46:13,1706885172252,-5,02/02/2024 09:46:12,163181,2,questionnaire-6eoj,,34735502,BLIND,10269445,,complete,qdrpvt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x695,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,similar-pat,Strongly Agree
5,1706885173032,02/02/2024 14:46:13,1706885172253,-5,02/02/2024 09:46:12,163181,2,questionnaire-6eoj,,34735502,BLIND,10269445,,complete,qdrpvt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x695,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,similar-pat-quantised,5
6,1706885173032,02/02/2024 14:46:13,1706885172253,-5,02/02/2024 09:46:12,163181,2,questionnaire-6eoj,,34735502,BLIND,10269445,,complete,qdrpvt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x695,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,enjoy-alex,Strongly Agree
7,1706885173032,02/02/2024 14:46:13,1706885172253,-5,02/02/2024 09:46:12,163181,2,questionnaire-6eoj,,34735502,BLIND,10269445,,complete,qdrpvt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x695,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,enjoy-alex-quantised,5
8,1706885173032,02/02/2024 14:46:13,1706885172253,-5,02/02/2024 09:46:12,163181,2,questionnaire-6eoj,,34735502,BLIND,10269445,,complete,qdrpvt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x695,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,enjoy-pat,Strongly Agree
9,1706885173032,02/02/2024 14:46:13,1706885172253,-5,02/02/2024 09:46:12,163181,2,questionnaire-6eoj,,34735502,BLIND,10269445,,complete,qdrpvt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x695,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,enjoy-pat-quantised,5
10,1706885173032,02/02/2024 14:46:13,1706885172253,-5,02/02/2024 09:46:12,163181,2,questionnaire-6eoj,,34735502,BLIND,10269445,,complete,qdrpvt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x695,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,distant-alex,Strongly Agree
11,1706885173032,02/02/2024 14:46:13,1706885172253,-5,02/02/2024 09:46:12,163181,2,questionnaire-6eoj,,34735502,BLIND,10269445,,complete,qdrpvt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x695,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,distant-alex-quantised,5
12,1706885173032,02/02/2024 14:46:13,1706885172253,-5,02/02/2024 09:46:12,163181,2,questionnaire-6eoj,,34735502,BLIND,10269445,,complete,qdrpvt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x695,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,distant-pat,Disagree
13,1706885173032,02/02/2024 14:46:13,1706885172253,-5,02/02/2024 09:46:12,163181,2,questionnaire-6eoj,,34735502,BLIND,10269445,,complete,qdrpvt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x695,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,distant-pat-quantised,2
14,1706885173032,02/02/2024 14:46:13,1706885172253,-5,02/02/2024 09:46:12,163181,2,questionnaire-6eoj,,34735502,BLIND,10269445,,complete,qdrpvt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x695,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,understood-alex,Agree
15,1706885173032,02/02/2024 14:46:13,1706885172253,-5,02/02/2024 09:46:12,163181,2,questionnaire-6eoj,,34735502,BLIND,10269445,,complete,qdrpvt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x695,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,understood-alex-quantised,4
16,1706885173032,02/02/2024 14:46:13,1706885172253,-5,02/02/2024 09:46:12,163181,2,questionnaire-6eoj,,34735502,BLIND,10269445,,complete,qdrpvt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x695,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,understood-pat,Agree
17,1706885173032,02/02/2024 14:46:13,1706885172253,-5,02/02/2024 09:46:12,163181,2,questionnaire-6eoj,,34735502,BLIND,10269445,,complete,qdrpvt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x695,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,understood-pat-quantised,4
18,1706885173032,02/02/2024 14:46:13,1706885172254,-5,02/02/2024 09:46:12,163181,2,questionnaire-6eoj,,34735502,BLIND,10269445,,complete,qdrpvt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x695,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,different-alex,Strongly Agree
19,1706885173032,02/02/2024 14:46:13,1706885172254,-5,02/02/2024 09:46:12,163181,2,questionnaire-6eoj,,34735502,BLIND,10269445,,complete,qdrpvt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x695,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,different-alex-quantised,5
20,1706885173032,02/02/2024 14:46:13,1706885172254,-5,02/02/2024 09:46:12,163181,2,questionnaire-6eoj,,34735502,BLIND,10269445,,complete,qdrpvt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x695,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,different-pat,Disagree
21,1706885173032,02/02/2024 14:46:13,1706885172254,-5,02/02/2024 09:46:12,163181,2,questionnaire-6eoj,,34735502,BLIND,10269445,,complete,qdrpvt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x695,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,different-pat-quantised,2
22,1706885173032,02/02/2024 14:46:13,1706885172254,-5,02/02/2024 09:46:12,163181,2,questionnaire-6eoj,,34735502,BLIND,10269445,,complete,qdrpvt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x695,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,chat-again-alex,Strongly Agree
23,1706885173144,02/02/2024 14:46:13,1706885172254,-5,02/02/2024 09:46:12,163181,2,questionnaire-6eoj,,34735502,BLIND,10269445,,complete,qdrpvt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x695,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,chat-again-alex-quantised,5
24,1706885173144,02/02/2024 14:46:13,1706885172254,-5,02/02/2024 09:46:12,163181,2,questionnaire-6eoj,,34735502,BLIND,10269445,,complete,qdrpvt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x695,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,chat-again-pat,Strongly Agree
25,1706885173144,02/02/2024 14:46:13,1706885172254,-5,02/02/2024 09:46:12,163181,2,questionnaire-6eoj,,34735502,BLIND,10269445,,complete,qdrpvt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x695,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,chat-again-pat-quantised,5
26,1706885173144,02/02/2024 14:46:13,1706885172254,-5,02/02/2024 09:46:12,163181,2,questionnaire-6eoj,,34735502,BLIND,10269445,,complete,qdrpvt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x695,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,response-1-1,Pat
27,1706885173144,02/02/2024 14:46:13,1706885172254,-5,02/02/2024 09:46:12,163181,2,questionnaire-6eoj,,34735502,BLIND,10269445,,complete,qdrpvt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x695,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,response-1-2,Alex
28,1706885173144,02/02/2024 14:46:13,1706885172255,-5,02/02/2024 09:46:12,163181,2,questionnaire-6eoj,,34735502,BLIND,10269445,,complete,qdrpvt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x695,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,response-2,kept the conversation going and more in commin
29,1706885173144,02/02/2024 14:46:13,1706885172255,-5,02/02/2024 09:46:12,163181,2,questionnaire-6eoj,,34735502,BLIND,10269445,,complete,qdrpvt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x695,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,response-3,seems like they don't want to talk
30,1706885173144,02/02/2024 14:46:13,1706885172255,-5,02/02/2024 09:46:12,163181,2,questionnaire-6eoj,,34735502,BLIND,10269445,,complete,qdrpvt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x695,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,END QUESTIONNAIRE,116500
1,1706885463322,02/02/2024 14:51:03,1706885462338,-5,02/02/2024 09:51:02,163181,2,questionnaire-6eoj,,34735853,BLIND,10269598,,complete,jkrdhi,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1920x1080,1920x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,BEGIN QUESTIONNAIRE,
2,1706885790132,02/02/2024 14:56:30,1706885788719,-5,02/02/2024 09:56:28,163181,2,questionnaire-6eoj,,34735853,BLIND,10269598,,complete,jkrdhi,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1920x1080,1920x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,similar-alex,Agree
3,1706885790283,02/02/2024 14:56:30,1706885788723,-5,02/02/2024 09:56:28,163181,2,questionnaire-6eoj,,34735853,BLIND,10269598,,complete,jkrdhi,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1920x1080,1920x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,similar-alex-quantised,4
4,1706885790283,02/02/2024 14:56:30,1706885788724,-5,02/02/2024 09:56:28,163181,2,questionnaire-6eoj,,34735853,BLIND,10269598,,complete,jkrdhi,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1920x1080,1920x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,similar-pat,Strongly Disagree
5,1706885790283,02/02/2024 14:56:30,1706885788725,-5,02/02/2024 09:56:28,163181,2,questionnaire-6eoj,,34735853,BLIND,10269598,,complete,jkrdhi,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1920x1080,1920x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,similar-pat-quantised,1
6,1706885790283,02/02/2024 14:56:30,1706885788729,-5,02/02/2024 09:56:28,163181,2,questionnaire-6eoj,,34735853,BLIND,10269598,,complete,jkrdhi,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1920x1080,1920x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,enjoy-alex,Neutral
7,1706885790283,02/02/2024 14:56:30,1706885788730,-5,02/02/2024 09:56:28,163181,2,questionnaire-6eoj,,34735853,BLIND,10269598,,complete,jkrdhi,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1920x1080,1920x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,enjoy-alex-quantised,3
8,1706885790283,02/02/2024 14:56:30,1706885788731,-5,02/02/2024 09:56:28,163181,2,questionnaire-6eoj,,34735853,BLIND,10269598,,complete,jkrdhi,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1920x1080,1920x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,enjoy-pat,Strongly Disagree
9,1706885790283,02/02/2024 14:56:30,1706885788732,-5,02/02/2024 09:56:28,163181,2,questionnaire-6eoj,,34735853,BLIND,10269598,,complete,jkrdhi,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1920x1080,1920x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,enjoy-pat-quantised,1
10,1706885790283,02/02/2024 14:56:30,1706885788732,-5,02/02/2024 09:56:28,163181,2,questionnaire-6eoj,,34735853,BLIND,10269598,,complete,jkrdhi,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1920x1080,1920x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,distant-alex,Strongly Agree
11,1706885790283,02/02/2024 14:56:30,1706885788733,-5,02/02/2024 09:56:28,163181,2,questionnaire-6eoj,,34735853,BLIND,10269598,,complete,jkrdhi,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1920x1080,1920x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,distant-alex-quantised,5
12,1706885790283,02/02/2024 14:56:30,1706885788733,-5,02/02/2024 09:56:28,163181,2,questionnaire-6eoj,,34735853,BLIND,10269598,,complete,jkrdhi,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1920x1080,1920x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,distant-pat,Strongly Agree
13,1706885790283,02/02/2024 14:56:30,1706885788734,-5,02/02/2024 09:56:28,163181,2,questionnaire-6eoj,,34735853,BLIND,10269598,,complete,jkrdhi,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1920x1080,1920x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,distant-pat-quantised,5
14,1706885790283,02/02/2024 14:56:30,1706885788734,-5,02/02/2024 09:56:28,163181,2,questionnaire-6eoj,,34735853,BLIND,10269598,,complete,jkrdhi,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1920x1080,1920x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,understood-alex,Agree
15,1706885790283,02/02/2024 14:56:30,1706885788734,-5,02/02/2024 09:56:28,163181,2,questionnaire-6eoj,,34735853,BLIND,10269598,,complete,jkrdhi,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1920x1080,1920x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,understood-alex-quantised,4
16,1706885790283,02/02/2024 14:56:30,1706885788735,-5,02/02/2024 09:56:28,163181,2,questionnaire-6eoj,,34735853,BLIND,10269598,,complete,jkrdhi,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1920x1080,1920x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,understood-pat,Disagree
17,1706885790283,02/02/2024 14:56:30,1706885788735,-5,02/02/2024 09:56:28,163181,2,questionnaire-6eoj,,34735853,BLIND,10269598,,complete,jkrdhi,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1920x1080,1920x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,understood-pat-quantised,2
18,1706885790283,02/02/2024 14:56:30,1706885788737,-5,02/02/2024 09:56:28,163181,2,questionnaire-6eoj,,34735853,BLIND,10269598,,complete,jkrdhi,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1920x1080,1920x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,different-alex,Neutral
19,1706885790283,02/02/2024 14:56:30,1706885788738,-5,02/02/2024 09:56:28,163181,2,questionnaire-6eoj,,34735853,BLIND,10269598,,complete,jkrdhi,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1920x1080,1920x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,different-alex-quantised,3
20,1706885790283,02/02/2024 14:56:30,1706885788738,-5,02/02/2024 09:56:28,163181,2,questionnaire-6eoj,,34735853,BLIND,10269598,,complete,jkrdhi,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1920x1080,1920x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,different-pat,Strongly Agree
21,1706885790283,02/02/2024 14:56:30,1706885788739,-5,02/02/2024 09:56:28,163181,2,questionnaire-6eoj,,34735853,BLIND,10269598,,complete,jkrdhi,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1920x1080,1920x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,different-pat-quantised,5
22,1706885790283,02/02/2024 14:56:30,1706885788739,-5,02/02/2024 09:56:28,163181,2,questionnaire-6eoj,,34735853,BLIND,10269598,,complete,jkrdhi,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1920x1080,1920x911,,,,Overall Bot Questionnaire: Alex then Pat,1,A_2AlexNorm_1PatAnx,BA,No,chat-again-alex,Neutral
