Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,order-m1q4,Randomise questionnaire elements?,Question Key,Response
12,1707430831905,08/02/2024 22:20:31,1707430847447,-5,08/02/2024 17:20:47,163181,2,questionnaire-eupm,,34949029,BLIND,10332599,,complete,vunyvs,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1519x684,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,distant-alex,Disagree
13,1707430831905,08/02/2024 22:20:31,1707430847447,-5,08/02/2024 17:20:47,163181,2,questionnaire-eupm,,34949029,BLIND,10332599,,complete,vunyvs,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1519x684,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,distant-alex-quantised,2
14,1707430831905,08/02/2024 22:20:31,1707430847447,-5,08/02/2024 17:20:47,163181,2,questionnaire-eupm,,34949029,BLIND,10332599,,complete,vunyvs,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1519x684,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,understood-pat,Neutral
15,1707430831905,08/02/2024 22:20:31,1707430847447,-5,08/02/2024 17:20:47,163181,2,questionnaire-eupm,,34949029,BLIND,10332599,,complete,vunyvs,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1519x684,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,understood-pat-quantised,3
16,1707430831905,08/02/2024 22:20:31,1707430847447,-5,08/02/2024 17:20:47,163181,2,questionnaire-eupm,,34949029,BLIND,10332599,,complete,vunyvs,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1519x684,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,understood-alex,Strongly Agree
17,1707430831905,08/02/2024 22:20:31,1707430847447,-5,08/02/2024 17:20:47,163181,2,questionnaire-eupm,,34949029,BLIND,10332599,,complete,vunyvs,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1519x684,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,understood-alex-quantised,5
18,1707430831905,08/02/2024 22:20:31,1707430847448,-5,08/02/2024 17:20:47,163181,2,questionnaire-eupm,,34949029,BLIND,10332599,,complete,vunyvs,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1519x684,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,different-pat,Agree
19,1707430831905,08/02/2024 22:20:31,1707430847448,-5,08/02/2024 17:20:47,163181,2,questionnaire-eupm,,34949029,BLIND,10332599,,complete,vunyvs,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1519x684,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,different-pat-quantised,4
20,1707430831905,08/02/2024 22:20:31,1707430847448,-5,08/02/2024 17:20:47,163181,2,questionnaire-eupm,,34949029,BLIND,10332599,,complete,vunyvs,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1519x684,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,different-alex,Disagree
21,1707430831905,08/02/2024 22:20:31,1707430847448,-5,08/02/2024 17:20:47,163181,2,questionnaire-eupm,,34949029,BLIND,10332599,,complete,vunyvs,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1519x684,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,different-alex-quantised,2
22,1707430831905,08/02/2024 22:20:31,1707430847448,-5,08/02/2024 17:20:47,163181,2,questionnaire-eupm,,34949029,BLIND,10332599,,complete,vunyvs,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1519x684,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,chat-again-pat,Neutral
23,1707430832047,08/02/2024 22:20:32,1707430847448,-5,08/02/2024 17:20:47,163181,2,questionnaire-eupm,,34949029,BLIND,10332599,,complete,vunyvs,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1519x684,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,chat-again-pat-quantised,3
24,1707430832047,08/02/2024 22:20:32,1707430847449,-5,08/02/2024 17:20:47,163181,2,questionnaire-eupm,,34949029,BLIND,10332599,,complete,vunyvs,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1519x684,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,chat-again-alex,Strongly Agree
25,1707430832047,08/02/2024 22:20:32,1707430847449,-5,08/02/2024 17:20:47,163181,2,questionnaire-eupm,,34949029,BLIND,10332599,,complete,vunyvs,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1519x684,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,chat-again-alex-quantised,5
26,1707430832047,08/02/2024 22:20:32,1707430847449,-5,08/02/2024 17:20:47,163181,2,questionnaire-eupm,,34949029,BLIND,10332599,,complete,vunyvs,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1519x684,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,response-1-1,Alex
27,1707430832047,08/02/2024 22:20:32,1707430847449,-5,08/02/2024 17:20:47,163181,2,questionnaire-eupm,,34949029,BLIND,10332599,,complete,vunyvs,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1519x684,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,response-1-2,Pat
28,1707430832047,08/02/2024 22:20:32,1707430847449,-5,08/02/2024 17:20:47,163181,2,questionnaire-eupm,,34949029,BLIND,10332599,,complete,vunyvs,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1519x684,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,response-2,"I felt like the conversation was quite natural and forthcoming, defintiely felt like I was having a conversation with a real person."
29,1707430832047,08/02/2024 22:20:32,1707430847449,-5,08/02/2024 17:20:47,163181,2,questionnaire-eupm,,34949029,BLIND,10332599,,complete,vunyvs,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1519x684,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,response-3,Pat was hold back and rather redundant. I didn't feel a human connection with Pat.
30,1707430832047,08/02/2024 22:20:32,1707430847449,-5,08/02/2024 17:20:47,163181,2,questionnaire-eupm,,34949029,BLIND,10332599,,complete,vunyvs,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1519x684,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,END QUESTIONNAIRE,135354
1,1707450455802,09/02/2024 03:47:35,1707450454858,8,09/02/2024 11:47:34,163181,2,questionnaire-eupm,,34953181,BLIND,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x911,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,BA,No,BEGIN QUESTIONNAIRE,
2,1707450617723,09/02/2024 03:50:17,1707450616103,8,09/02/2024 11:50:16,163181,2,questionnaire-eupm,,34953181,BLIND,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,BA,No,similar-pat,Disagree
3,1707450618032,09/02/2024 03:50:18,1707450616105,8,09/02/2024 11:50:16,163181,2,questionnaire-eupm,,34953181,BLIND,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,BA,No,similar-pat-quantised,2
4,1707450618032,09/02/2024 03:50:18,1707450616105,8,09/02/2024 11:50:16,163181,2,questionnaire-eupm,,34953181,BLIND,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,BA,No,similar-alex,Disagree
5,1707450618032,09/02/2024 03:50:18,1707450616105,8,09/02/2024 11:50:16,163181,2,questionnaire-eupm,,34953181,BLIND,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,BA,No,similar-alex-quantised,2
6,1707450618032,09/02/2024 03:50:18,1707450616105,8,09/02/2024 11:50:16,163181,2,questionnaire-eupm,,34953181,BLIND,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,BA,No,enjoy-pat,Strongly Agree
7,1707450618032,09/02/2024 03:50:18,1707450616106,8,09/02/2024 11:50:16,163181,2,questionnaire-eupm,,34953181,BLIND,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,BA,No,enjoy-pat-quantised,5
8,1707450618032,09/02/2024 03:50:18,1707450616106,8,09/02/2024 11:50:16,163181,2,questionnaire-eupm,,34953181,BLIND,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,BA,No,enjoy-alex,Strongly Agree
9,1707450618032,09/02/2024 03:50:18,1707450616106,8,09/02/2024 11:50:16,163181,2,questionnaire-eupm,,34953181,BLIND,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,BA,No,enjoy-alex-quantised,5
10,1707450618032,09/02/2024 03:50:18,1707450616106,8,09/02/2024 11:50:16,163181,2,questionnaire-eupm,,34953181,BLIND,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,BA,No,distant-pat,Strongly Agree
11,1707450618032,09/02/2024 03:50:18,1707450616107,8,09/02/2024 11:50:16,163181,2,questionnaire-eupm,,34953181,BLIND,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,BA,No,distant-pat-quantised,5
12,1707450618032,09/02/2024 03:50:18,1707450616107,8,09/02/2024 11:50:16,163181,2,questionnaire-eupm,,34953181,BLIND,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,BA,No,distant-alex,Strongly Agree
13,1707450618032,09/02/2024 03:50:18,1707450616107,8,09/02/2024 11:50:16,163181,2,questionnaire-eupm,,34953181,BLIND,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,BA,No,distant-alex-quantised,5
14,1707450618032,09/02/2024 03:50:18,1707450616107,8,09/02/2024 11:50:16,163181,2,questionnaire-eupm,,34953181,BLIND,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,BA,No,understood-pat,Disagree
15,1707450618032,09/02/2024 03:50:18,1707450616107,8,09/02/2024 11:50:16,163181,2,questionnaire-eupm,,34953181,BLIND,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,BA,No,understood-pat-quantised,2
16,1707450618032,09/02/2024 03:50:18,1707450616107,8,09/02/2024 11:50:16,163181,2,questionnaire-eupm,,34953181,BLIND,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,BA,No,understood-alex,Disagree
17,1707450618032,09/02/2024 03:50:18,1707450616108,8,09/02/2024 11:50:16,163181,2,questionnaire-eupm,,34953181,BLIND,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,BA,No,understood-alex-quantised,2
18,1707450618032,09/02/2024 03:50:18,1707450616108,8,09/02/2024 11:50:16,163181,2,questionnaire-eupm,,34953181,BLIND,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,BA,No,different-pat,Strongly Agree
19,1707450618032,09/02/2024 03:50:18,1707450616108,8,09/02/2024 11:50:16,163181,2,questionnaire-eupm,,34953181,BLIND,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,BA,No,different-pat-quantised,5
20,1707450618032,09/02/2024 03:50:18,1707450616108,8,09/02/2024 11:50:16,163181,2,questionnaire-eupm,,34953181,BLIND,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,BA,No,different-alex,Strongly Agree
21,1707450618032,09/02/2024 03:50:18,1707450616109,8,09/02/2024 11:50:16,163181,2,questionnaire-eupm,,34953181,BLIND,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,BA,No,different-alex-quantised,5
22,1707450618032,09/02/2024 03:50:18,1707450616109,8,09/02/2024 11:50:16,163181,2,questionnaire-eupm,,34953181,BLIND,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,BA,No,chat-again-pat,Strongly Agree
23,1707450618486,09/02/2024 03:50:18,1707450616109,8,09/02/2024 11:50:16,163181,2,questionnaire-eupm,,34953181,BLIND,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,BA,No,chat-again-pat-quantised,5
24,1707450618486,09/02/2024 03:50:18,1707450616109,8,09/02/2024 11:50:16,163181,2,questionnaire-eupm,,34953181,BLIND,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,BA,No,chat-again-alex,Strongly Agree
25,1707450618486,09/02/2024 03:50:18,1707450616109,8,09/02/2024 11:50:16,163181,2,questionnaire-eupm,,34953181,BLIND,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,BA,No,chat-again-alex-quantised,5
26,1707450618486,09/02/2024 03:50:18,1707450616110,8,09/02/2024 11:50:16,163181,2,questionnaire-eupm,,34953181,BLIND,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,BA,No,response-1-1,Alex
27,1707450618486,09/02/2024 03:50:18,1707450616110,8,09/02/2024 11:50:16,163181,2,questionnaire-eupm,,34953181,BLIND,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,BA,No,response-1-2,Pat
28,1707450618486,09/02/2024 03:50:18,1707450616110,8,09/02/2024 11:50:16,163181,2,questionnaire-eupm,,34953181,BLIND,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,BA,No,response-2,He was honest
29,1707450618486,09/02/2024 03:50:18,1707450616110,8,09/02/2024 11:50:16,163181,2,questionnaire-eupm,,34953181,BLIND,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,BA,No,response-3,He wasnt standing his ground 
30,1707450618486,09/02/2024 03:50:18,1707450616111,8,09/02/2024 11:50:16,163181,2,questionnaire-eupm,,34953181,BLIND,10333977,,complete,skspfc,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x911,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,BA,No,END QUESTIONNAIRE,161253
1,1707591622949,10/02/2024 19:00:22,1707591615038,-5,10/02/2024 14:00:15,163181,2,questionnaire-eupm,,34996519,BLIND,10346871,,complete,ywarov,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x1009,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,BEGIN QUESTIONNAIRE,
2,1707591867417,10/02/2024 19:04:27,1707591859244,-5,10/02/2024 14:04:19,163181,2,questionnaire-eupm,,34996519,BLIND,10346871,,complete,ywarov,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x1009,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,similar-pat,Disagree
3,1707591867674,10/02/2024 19:04:27,1707591859249,-5,10/02/2024 14:04:19,163181,2,questionnaire-eupm,,34996519,BLIND,10346871,,complete,ywarov,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x1009,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,similar-pat-quantised,2
4,1707591867674,10/02/2024 19:04:27,1707591859249,-5,10/02/2024 14:04:19,163181,2,questionnaire-eupm,,34996519,BLIND,10346871,,complete,ywarov,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x1009,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,similar-alex,Neutral
5,1707591867674,10/02/2024 19:04:27,1707591859249,-5,10/02/2024 14:04:19,163181,2,questionnaire-eupm,,34996519,BLIND,10346871,,complete,ywarov,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x1009,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,similar-alex-quantised,3
6,1707591867674,10/02/2024 19:04:27,1707591859249,-5,10/02/2024 14:04:19,163181,2,questionnaire-eupm,,34996519,BLIND,10346871,,complete,ywarov,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x1009,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,enjoy-pat,Neutral
7,1707591867674,10/02/2024 19:04:27,1707591859249,-5,10/02/2024 14:04:19,163181,2,questionnaire-eupm,,34996519,BLIND,10346871,,complete,ywarov,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x1009,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,enjoy-pat-quantised,3
8,1707591867674,10/02/2024 19:04:27,1707591859249,-5,10/02/2024 14:04:19,163181,2,questionnaire-eupm,,34996519,BLIND,10346871,,complete,ywarov,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x1009,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,enjoy-alex,Neutral
9,1707591867674,10/02/2024 19:04:27,1707591859249,-5,10/02/2024 14:04:19,163181,2,questionnaire-eupm,,34996519,BLIND,10346871,,complete,ywarov,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x1009,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,enjoy-alex-quantised,3
10,1707591867674,10/02/2024 19:04:27,1707591859250,-5,10/02/2024 14:04:19,163181,2,questionnaire-eupm,,34996519,BLIND,10346871,,complete,ywarov,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x1009,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,distant-pat,Disagree
11,1707591867674,10/02/2024 19:04:27,1707591859250,-5,10/02/2024 14:04:19,163181,2,questionnaire-eupm,,34996519,BLIND,10346871,,complete,ywarov,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x1009,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,distant-pat-quantised,2
12,1707591867674,10/02/2024 19:04:27,1707591859250,-5,10/02/2024 14:04:19,163181,2,questionnaire-eupm,,34996519,BLIND,10346871,,complete,ywarov,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x1009,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,distant-alex,Disagree
13,1707591867674,10/02/2024 19:04:27,1707591859250,-5,10/02/2024 14:04:19,163181,2,questionnaire-eupm,,34996519,BLIND,10346871,,complete,ywarov,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x1009,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,distant-alex-quantised,2
14,1707591867674,10/02/2024 19:04:27,1707591859250,-5,10/02/2024 14:04:19,163181,2,questionnaire-eupm,,34996519,BLIND,10346871,,complete,ywarov,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x1009,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,understood-pat,Disagree
15,1707591867674,10/02/2024 19:04:27,1707591859250,-5,10/02/2024 14:04:19,163181,2,questionnaire-eupm,,34996519,BLIND,10346871,,complete,ywarov,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x1009,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,understood-pat-quantised,2
16,1707591867674,10/02/2024 19:04:27,1707591859250,-5,10/02/2024 14:04:19,163181,2,questionnaire-eupm,,34996519,BLIND,10346871,,complete,ywarov,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x1009,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,understood-alex,Disagree
17,1707591867674,10/02/2024 19:04:27,1707591859251,-5,10/02/2024 14:04:19,163181,2,questionnaire-eupm,,34996519,BLIND,10346871,,complete,ywarov,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x1009,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,understood-alex-quantised,2
18,1707591867674,10/02/2024 19:04:27,1707591859251,-5,10/02/2024 14:04:19,163181,2,questionnaire-eupm,,34996519,BLIND,10346871,,complete,ywarov,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x1009,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,different-pat,Strongly Agree
19,1707591867674,10/02/2024 19:04:27,1707591859251,-5,10/02/2024 14:04:19,163181,2,questionnaire-eupm,,34996519,BLIND,10346871,,complete,ywarov,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x1009,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,different-pat-quantised,5
20,1707591867674,10/02/2024 19:04:27,1707591859251,-5,10/02/2024 14:04:19,163181,2,questionnaire-eupm,,34996519,BLIND,10346871,,complete,ywarov,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x1009,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,different-alex,Strongly Agree
21,1707591867674,10/02/2024 19:04:27,1707591859251,-5,10/02/2024 14:04:19,163181,2,questionnaire-eupm,,34996519,BLIND,10346871,,complete,ywarov,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x1009,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,different-alex-quantised,5
22,1707591867674,10/02/2024 19:04:27,1707591859251,-5,10/02/2024 14:04:19,163181,2,questionnaire-eupm,,34996519,BLIND,10346871,,complete,ywarov,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x1009,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,chat-again-pat,Strongly Disagree
23,1707591867844,10/02/2024 19:04:27,1707591859252,-5,10/02/2024 14:04:19,163181,2,questionnaire-eupm,,34996519,BLIND,10346871,,complete,ywarov,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x1009,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,chat-again-pat-quantised,1
24,1707591867844,10/02/2024 19:04:27,1707591859252,-5,10/02/2024 14:04:19,163181,2,questionnaire-eupm,,34996519,BLIND,10346871,,complete,ywarov,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x1009,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,chat-again-alex,Strongly Disagree
25,1707591867844,10/02/2024 19:04:27,1707591859252,-5,10/02/2024 14:04:19,163181,2,questionnaire-eupm,,34996519,BLIND,10346871,,complete,ywarov,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1903x1009,,,,Overall Bot Questionnaire: Pat then Alex,1,B_2PatNorm_1AlexAnx,AB,No,chat-again-alex-quantised,1
